perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(229, 0.69494784), (203, 0.25908986), (310, 0.20173988), (1109, 0.20136523), (353, 0.17243423), (449, 0.16902357), (537, 0.12110301), (474, 0.11710193), (236, 0.10970699), (321, 0.1059719), (581, 0.065605246), (472, 0.05542078), (473, 0.051761802), (428, 0.031095034), (707, 0.031049827), (277, 0.030361164), (326, 0.030304823), (279, 0.02410511), (82, 0.022514457), (197, 0.02111488)]","[229, 203, 310, 1109, 353, 449, 537, 474, 236, 321, 581, 472, 473, 428, 707, 277, 326, 279, 82, 197]",29,"[186, 257, 240, 182, 49, 384, 81, 456, 683, 176, 300, 88, 293, 171, 517, 335, 95, 685, 340, 189, 181, 687, 402, 242, 180, 259, 686, 21, 78]",29,"[258, 6, 510, 688, 10, 650, 143, 272, 549, 173, 430, 175, 434, 54, 55, 565, 187, 567, 194, 209, 337, 221, 226, 227, 228, 357, 232, 509, 126]"
"[(229, 0.7412768), (203, 0.5196223), (1109, 0.43564594), (236, 0.22390413), (321, 0.20199116), (310, 0.17710543), (537, 0.17511858), (353, 0.15775101), (449, 0.13025391), (474, 0.09113426), (581, 0.0820346), (472, 0.055217367), (428, 0.05376806), (473, 0.046368767), (707, 0.037145335), (684, 0.03177586), (326, 0.030733597), (716, 0.02675123), (155, 0.024311176), (743, 0.022493852)]","[229, 203, 1109, 236, 321, 310, 537, 353, 449, 474, 581, 472, 428, 473, 707, 684, 326, 716, 155, 743]",34,"[650, 182, 686, 430, 384, 78, 189, 175, 272, 510, 232, 186, 257, 293, 683, 21, 456, 181, 194, 300, 54, 402, 688, 173, 687, 81, 49, 187, 171, 335, 258, 126, 549, 567]",24,"[259, 517, 6, 10, 143, 176, 434, 180, 55, 565, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 240, 242, 685, 509]"
"[(229, 0.33299983), (1109, 0.18532358), (203, 0.08048147), (310, 0.067331575), (321, 0.05237359), (353, 0.02748328), (474, 0.025839703), (581, 0.021745447), (537, 0.021066424), (449, 0.02091882), (236, 0.012948076), (473, 0.012050697), (428, 0.011918463), (472, 0.010893673), (684, 0.009600475), (155, 0.008467297), (197, 0.008419974), (86, 0.008297517), (82, 0.008099831), (707, 0.008082502)]","[229, 1109, 203, 310, 321, 353, 474, 581, 537, 449, 236, 473, 428, 472, 684, 155, 197, 86, 82, 707]",11,"[686, 175, 565, 181, 258, 337, 300, 510, 456, 10, 182]",47,"[384, 257, 259, 687, 517, 6, 688, 650, 143, 272, 402, 21, 293, 549, 171, 173, 430, 176, 49, 434, 683, 180, 54, 55, 186, 187, 567, 189, 194, 78, 335, 81, 209, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 509, 126]"
"[(229, 0.8526274), (1109, 0.75858265), (321, 0.44665918), (203, 0.42890298), (310, 0.2581258), (537, 0.24903238), (353, 0.24046773), (449, 0.20185962), (581, 0.12547046), (236, 0.1221153), (474, 0.1179697), (197, 0.09406059), (684, 0.08416897), (472, 0.07655104), (473, 0.055567577), (155, 0.049593054), (743, 0.045067918), (548, 0.0410032), (277, 0.04081452), (716, 0.040429942)]","[229, 1109, 321, 203, 310, 537, 353, 449, 581, 236, 474, 197, 684, 472, 473, 155, 743, 548, 277, 716]",57,"[81, 126, 430, 683, 95, 687, 186, 49, 510, 176, 55, 189, 384, 6, 240, 567, 565, 175, 688, 402, 194, 549, 221, 293, 337, 209, 21, 517, 259, 685, 173, 434, 187, 143, 242, 78, 182, 272, 340, 335, 686, 88, 650, 227, 300, 10, 180, 257, 357, 228, 226, 509, 171, 181, 54, 232, 258]",1,[456]
"[(229, 0.32851925), (1109, 0.12209649), (203, 0.06380619), (449, 0.040334705), (321, 0.033515375), (537, 0.029406162), (310, 0.027531158), (353, 0.026415085), (474, 0.019071419), (236, 0.014575604), (428, 0.014242964), (581, 0.011845181), (472, 0.011718468), (684, 0.011427175), (473, 0.011241561), (707, 0.011221813), (743, 0.00988237), (155, 0.009585164), (326, 0.008796757), (277, 0.007922609)]","[229, 1109, 203, 449, 321, 537, 310, 353, 474, 236, 428, 581, 472, 684, 473, 707, 743, 155, 326, 277]",7,"[78, 549, 337, 143, 688, 650, 54]",51,"[384, 257, 258, 259, 687, 517, 6, 510, 10, 272, 402, 21, 293, 171, 300, 173, 430, 175, 176, 49, 434, 683, 180, 181, 55, 182, 565, 186, 187, 567, 189, 194, 456, 335, 81, 209, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.6611141), (1109, 0.37207237), (203, 0.22183624), (321, 0.17589973), (310, 0.16071706), (537, 0.109605774), (236, 0.08861724), (353, 0.08510249), (449, 0.04532606), (474, 0.032683775), (581, 0.03169675), (473, 0.023027554), (472, 0.020922383), (428, 0.018883852), (155, 0.016622366), (277, 0.015403147), (53, 0.014868181), (660, 0.014346278), (326, 0.01355778), (282, 0.013535676)]","[229, 1109, 203, 321, 310, 537, 236, 353, 449, 474, 581, 473, 472, 428, 155, 277, 53, 660, 326, 282]",21,"[686, 384, 517, 182, 434, 232, 258, 340, 54, 176, 221, 402, 257, 227, 685, 293, 88, 175, 272, 95, 683]",37,"[259, 687, 6, 510, 688, 10, 650, 143, 21, 549, 171, 300, 173, 430, 49, 180, 181, 55, 565, 186, 187, 567, 189, 194, 456, 78, 335, 81, 209, 337, 226, 228, 357, 240, 242, 509, 126]"
"[(229, 0.754821), (1109, 0.512947), (537, 0.2557198), (449, 0.22392422), (236, 0.2189906), (353, 0.21516486), (310, 0.19851692), (321, 0.18393113), (203, 0.15875517), (581, 0.08091883), (474, 0.078552715), (428, 0.052532494), (53, 0.032565933), (473, 0.031728767), (472, 0.030760696), (684, 0.025128389), (326, 0.023713812), (987, 0.02076264), (707, 0.020573124), (82, 0.019285657)]","[229, 1109, 537, 449, 236, 353, 310, 321, 203, 581, 474, 428, 53, 473, 472, 684, 326, 987, 707, 82]",39,"[434, 650, 189, 180, 357, 187, 182, 186, 78, 402, 242, 335, 95, 181, 293, 227, 687, 510, 456, 257, 567, 194, 258, 337, 21, 517, 173, 259, 688, 10, 384, 683, 549, 55, 221, 232, 6, 228, 509]",19,"[143, 272, 171, 300, 430, 175, 176, 49, 54, 565, 81, 209, 340, 88, 226, 240, 685, 686, 126]"
"[(229, 0.7992432), (1109, 0.6489254), (310, 0.40266022), (537, 0.34962934), (353, 0.23059213), (321, 0.2235068), (581, 0.1803089), (203, 0.15883629), (449, 0.10612414), (474, 0.099196926), (236, 0.086754), (472, 0.07210469), (277, 0.06876336), (428, 0.0601133), (684, 0.05791105), (473, 0.050751854), (707, 0.044939592), (197, 0.034812767), (86, 0.0327347), (743, 0.0317633)]","[229, 1109, 310, 537, 353, 321, 581, 203, 449, 474, 236, 472, 277, 428, 684, 473, 707, 197, 86, 743]",47,"[340, 510, 257, 357, 55, 54, 686, 685, 6, 181, 187, 171, 186, 88, 335, 226, 175, 650, 258, 189, 565, 126, 180, 259, 209, 434, 78, 49, 10, 240, 430, 517, 227, 221, 173, 683, 567, 242, 232, 176, 143, 384, 509, 293, 549, 21, 687]",11,"[688, 272, 402, 300, 182, 194, 456, 81, 337, 95, 228]"
"[(229, 0.62126756), (1109, 0.46425742), (537, 0.12420803), (203, 0.09834529), (310, 0.092708394), (321, 0.083515964), (449, 0.07307232), (353, 0.06688527), (581, 0.041280348), (428, 0.040148523), (707, 0.038673215), (277, 0.030446684), (472, 0.029324636), (155, 0.027429089), (474, 0.026645876), (236, 0.026396485), (473, 0.01912056), (743, 0.01900459), (684, 0.017392583), (197, 0.017311187)]","[229, 1109, 537, 203, 310, 321, 449, 353, 581, 428, 707, 277, 472, 155, 474, 236, 473, 743, 684, 197]",23,"[259, 242, 226, 272, 340, 173, 88, 686, 456, 509, 21, 293, 181, 187, 182, 240, 49, 189, 517, 55, 257, 337, 232]",35,"[384, 258, 687, 6, 510, 688, 10, 650, 143, 402, 549, 171, 300, 430, 175, 176, 434, 683, 180, 54, 565, 186, 567, 194, 78, 335, 81, 209, 221, 95, 227, 228, 357, 685, 126]"
"[(229, 0.85974735), (1109, 0.7711579), (353, 0.47421837), (321, 0.43655205), (203, 0.3419984), (236, 0.31812248), (449, 0.27414054), (537, 0.24803625), (310, 0.23320696), (472, 0.20871115), (428, 0.13971634), (581, 0.11294514), (474, 0.10675328), (743, 0.10104861), (707, 0.09207686), (277, 0.09205072), (473, 0.069486536), (684, 0.06902469), (197, 0.06259307), (86, 0.06114996)]","[229, 1109, 353, 321, 203, 236, 449, 537, 310, 472, 428, 581, 474, 743, 707, 277, 473, 684, 197, 86]",53,"[240, 78, 176, 335, 650, 182, 340, 126, 143, 194, 402, 95, 49, 6, 88, 509, 258, 232, 10, 54, 456, 357, 517, 272, 242, 565, 171, 221, 55, 300, 227, 180, 510, 175, 688, 685, 189, 430, 21, 683, 257, 384, 434, 567, 337, 81, 228, 187, 686, 226, 181, 293, 209]",5,"[259, 687, 549, 173, 186]"
"[(229, 0.40280256), (1109, 0.15251921), (203, 0.061899163), (321, 0.042273015), (537, 0.030497117), (353, 0.030123008), (310, 0.027179731), (449, 0.024083292), (236, 0.02023156), (581, 0.019536825), (473, 0.012651821), (82, 0.011751804), (428, 0.010710094), (155, 0.010526666), (474, 0.010238532), (472, 0.010112143), (684, 0.009064335), (707, 0.009053865), (277, 0.00831193), (86, 0.007533328)]","[229, 1109, 203, 321, 537, 353, 310, 449, 236, 581, 473, 82, 428, 155, 474, 472, 684, 707, 277, 86]",13,"[565, 257, 209, 567, 384, 181, 335, 227, 434, 88, 78, 687, 509]",45,"[258, 259, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 683, 180, 54, 55, 182, 186, 187, 189, 194, 456, 81, 337, 340, 221, 95, 226, 228, 357, 232, 240, 242, 685, 686, 126]"
"[(229, 0.6928067), (1109, 0.35198483), (203, 0.29965302), (353, 0.14627305), (537, 0.1397573), (449, 0.12519164), (310, 0.10885897), (321, 0.095373176), (236, 0.094211206), (474, 0.05902186), (581, 0.04859767), (428, 0.032776933), (473, 0.030211942), (707, 0.02989201), (155, 0.02811489), (472, 0.02565703), (197, 0.02354397), (987, 0.016889771), (684, 0.016580252), (326, 0.016447544)]","[229, 1109, 203, 353, 537, 449, 310, 321, 236, 474, 581, 428, 473, 707, 155, 472, 197, 987, 684, 326]",25,"[180, 402, 81, 259, 10, 337, 54, 567, 430, 456, 88, 240, 335, 6, 209, 242, 221, 186, 384, 228, 258, 565, 257, 181, 187]",33,"[687, 517, 510, 688, 650, 143, 272, 21, 293, 549, 171, 300, 173, 175, 176, 49, 434, 683, 55, 182, 189, 194, 78, 340, 95, 226, 227, 357, 232, 685, 686, 509, 126]"
"[(229, 0.38360998), (1109, 0.24916807), (321, 0.06332974), (203, 0.051699016), (537, 0.030677985), (353, 0.02843075), (310, 0.026751796), (236, 0.02177913), (474, 0.017250488), (449, 0.01654129), (581, 0.016535582), (472, 0.014724517), (684, 0.0129992245), (473, 0.011395905), (707, 0.011202006), (155, 0.010729791), (82, 0.009325564), (428, 0.009147542), (282, 0.009054626), (326, 0.008317332)]","[229, 1109, 321, 203, 537, 353, 310, 236, 474, 449, 581, 472, 684, 473, 707, 155, 82, 428, 282, 326]",10,"[430, 126, 510, 293, 10, 565, 259, 143, 81, 180]",48,"[384, 257, 258, 687, 517, 6, 688, 650, 272, 402, 21, 549, 171, 300, 173, 175, 176, 49, 434, 683, 181, 54, 55, 182, 186, 187, 567, 189, 194, 456, 78, 335, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509]"
"[(229, 0.649729), (1109, 0.42747527), (203, 0.14146027), (321, 0.112219155), (353, 0.08848622), (449, 0.07960396), (537, 0.07020882), (236, 0.06082248), (310, 0.056321476), (581, 0.047072187), (473, 0.043913245), (428, 0.043059114), (155, 0.029666755), (472, 0.02965607), (684, 0.027767576), (474, 0.022846995), (707, 0.022763), (277, 0.021974714), (82, 0.017111652), (326, 0.017002182)]","[229, 1109, 203, 321, 353, 449, 537, 236, 310, 581, 473, 428, 155, 472, 684, 474, 707, 277, 82, 326]",22,"[189, 434, 650, 357, 337, 55, 221, 567, 240, 335, 549, 258, 687, 227, 257, 232, 272, 228, 181, 242, 510, 54]",36,"[384, 259, 517, 6, 688, 10, 143, 402, 21, 293, 171, 300, 173, 430, 175, 176, 49, 683, 180, 182, 565, 186, 187, 194, 456, 78, 81, 209, 340, 88, 95, 226, 685, 686, 509, 126]"
"[(229, 0.87481296), (1109, 0.77198905), (321, 0.5373991), (203, 0.38503563), (310, 0.3780662), (353, 0.3554099), (537, 0.31918663), (449, 0.2841471), (474, 0.21704961), (236, 0.17401062), (473, 0.17103447), (581, 0.13485871), (428, 0.13061397), (277, 0.09364305), (155, 0.075619094), (684, 0.075384274), (82, 0.07107472), (472, 0.05530322), (86, 0.0551431), (707, 0.047456793)]","[229, 1109, 321, 203, 310, 353, 537, 449, 474, 236, 473, 581, 428, 277, 155, 684, 82, 472, 86, 707]",51,"[240, 209, 686, 335, 55, 259, 650, 78, 49, 384, 257, 683, 6, 88, 357, 510, 232, 181, 430, 95, 688, 509, 194, 402, 565, 300, 126, 173, 456, 143, 189, 21, 54, 517, 549, 293, 10, 242, 272, 687, 340, 258, 337, 180, 175, 187, 226, 186, 685, 176, 227]",7,"[171, 434, 182, 567, 81, 221, 228]"
"[(229, 0.22946799), (1109, 0.101778306), (203, 0.046984203), (310, 0.022821743), (321, 0.017251458), (537, 0.016904378), (353, 0.01444686), (449, 0.012105221), (581, 0.010762289), (236, 0.009761243), (473, 0.009743385), (155, 0.008194755), (474, 0.0070251143), (197, 0.0069520725), (82, 0.006765158), (326, 0.006627644), (472, 0.0065318774), (743, 0.006480571), (428, 0.006289151), (684, 0.0054260525)]","[229, 1109, 203, 310, 321, 537, 353, 449, 581, 236, 473, 155, 474, 197, 82, 326, 472, 743, 428, 684]",6,"[337, 88, 181, 180, 434, 78]",52,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 683, 54, 55, 182, 565, 186, 187, 567, 189, 194, 456, 335, 81, 209, 340, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.7033008), (1109, 0.39072067), (537, 0.27500904), (310, 0.20986219), (203, 0.17900929), (321, 0.17210564), (353, 0.1629032), (236, 0.13509876), (449, 0.098502), (474, 0.06921843), (197, 0.060332183), (473, 0.05911917), (581, 0.040536556), (743, 0.032756858), (707, 0.030807177), (472, 0.02803967), (716, 0.026815416), (282, 0.02446842), (277, 0.022112655), (279, 0.021448392)]","[229, 1109, 537, 310, 203, 321, 353, 236, 449, 474, 197, 473, 581, 743, 707, 472, 716, 282, 277, 279]",37,"[175, 650, 509, 402, 186, 456, 95, 78, 549, 257, 567, 685, 209, 242, 126, 687, 21, 10, 180, 143, 688, 258, 430, 54, 49, 240, 228, 335, 226, 181, 88, 683, 259, 293, 384, 227, 55]",21,"[517, 6, 510, 272, 171, 300, 173, 176, 434, 182, 565, 187, 189, 194, 81, 337, 340, 221, 357, 232, 686]"
"[(229, 0.8671258), (1109, 0.71384764), (203, 0.57774293), (310, 0.30811983), (537, 0.2830249), (353, 0.27364528), (449, 0.2580027), (581, 0.22351983), (321, 0.20625077), (236, 0.14755736), (474, 0.13732098), (472, 0.11312876), (707, 0.09022211), (277, 0.07595586), (473, 0.05582065), (684, 0.052789193), (197, 0.051918134), (743, 0.05073603), (428, 0.04489403), (326, 0.043405667)]","[229, 1109, 203, 310, 537, 353, 449, 581, 321, 236, 474, 472, 707, 277, 473, 684, 197, 743, 428, 326]",48,"[126, 549, 187, 189, 456, 228, 176, 10, 687, 510, 293, 335, 181, 6, 55, 227, 88, 171, 683, 226, 258, 650, 240, 194, 21, 402, 384, 337, 257, 180, 517, 221, 95, 259, 78, 688, 565, 242, 357, 232, 509, 186, 434, 143, 685, 272, 300, 49]",10,"[173, 430, 175, 54, 182, 567, 81, 209, 340, 686]"
"[(229, 0.7703716), (1109, 0.48687676), (203, 0.31489763), (321, 0.17587376), (537, 0.14575249), (310, 0.14011179), (353, 0.117126256), (449, 0.104963444), (473, 0.065964), (474, 0.04945289), (277, 0.044537596), (236, 0.03845522), (684, 0.034659736), (326, 0.034080844), (472, 0.03330061), (581, 0.03062523), (707, 0.027884735), (82, 0.025594678), (155, 0.022640476), (197, 0.022404317)]","[229, 1109, 203, 321, 537, 310, 353, 449, 473, 474, 277, 236, 684, 326, 472, 581, 707, 82, 155, 197]",39,"[88, 209, 337, 194, 49, 126, 293, 54, 182, 81, 402, 258, 175, 171, 181, 180, 257, 272, 434, 335, 10, 226, 55, 95, 683, 650, 186, 565, 232, 173, 357, 176, 78, 143, 6, 430, 549, 21, 567]",19,"[384, 259, 687, 517, 510, 688, 300, 187, 189, 456, 340, 221, 227, 228, 240, 242, 685, 686, 509]"
"[(229, 0.6728531), (1109, 0.33661985), (203, 0.28451976), (310, 0.17895731), (353, 0.1449268), (321, 0.14306377), (236, 0.089250535), (581, 0.085936114), (537, 0.06819405), (474, 0.057639673), (449, 0.05640386), (82, 0.027929712), (473, 0.027847653), (197, 0.02162599), (684, 0.018856792), (472, 0.018511787), (428, 0.018027624), (326, 0.017993854), (743, 0.017274683), (707, 0.017265126)]","[229, 1109, 203, 310, 353, 321, 236, 581, 537, 474, 449, 82, 473, 197, 684, 472, 428, 326, 743, 707]",28,"[686, 357, 189, 54, 293, 209, 88, 95, 221, 6, 175, 509, 81, 126, 565, 549, 258, 228, 55, 227, 10, 650, 173, 194, 181, 434, 49, 384]",30,"[257, 259, 687, 517, 510, 688, 143, 272, 402, 21, 171, 300, 430, 176, 683, 180, 182, 186, 187, 567, 456, 78, 335, 337, 340, 226, 232, 240, 242, 685]"
"[(229, 0.88436973), (1109, 0.6120868), (310, 0.3558394), (203, 0.3385726), (353, 0.28333977), (236, 0.2479335), (474, 0.21776052), (321, 0.20336469), (537, 0.19981982), (449, 0.18536372), (428, 0.09085643), (472, 0.086342), (581, 0.0743627), (473, 0.07182872), (684, 0.05047024), (53, 0.04453442), (743, 0.039758578), (548, 0.03791751), (155, 0.03609003), (277, 0.034064252)]","[229, 1109, 310, 203, 353, 236, 474, 321, 537, 449, 428, 472, 581, 473, 684, 53, 743, 548, 155, 277]",51,"[565, 143, 171, 173, 517, 186, 10, 300, 384, 688, 683, 21, 272, 232, 194, 509, 221, 685, 686, 549, 181, 182, 240, 257, 209, 402, 258, 242, 189, 357, 227, 340, 259, 176, 510, 335, 228, 226, 180, 49, 126, 337, 567, 55, 687, 187, 650, 6, 54, 95, 175]",7,"[293, 430, 434, 456, 78, 81, 88]"
"[(229, 0.8610858), (1109, 0.64359564), (203, 0.5437969), (310, 0.39933157), (321, 0.38542828), (353, 0.34659636), (537, 0.29715645), (236, 0.23748744), (449, 0.23661365), (581, 0.17094897), (743, 0.10667362), (474, 0.084722176), (197, 0.07851415), (428, 0.067229584), (684, 0.06295408), (707, 0.062782474), (155, 0.060790397), (473, 0.05894199), (86, 0.057580832), (472, 0.05443655)]","[229, 1109, 203, 310, 321, 353, 537, 236, 449, 581, 743, 474, 197, 428, 684, 707, 155, 473, 86, 472]",52,"[227, 228, 143, 567, 126, 95, 6, 357, 259, 10, 402, 55, 258, 88, 384, 335, 180, 683, 176, 272, 175, 232, 81, 510, 181, 189, 456, 186, 685, 688, 173, 687, 240, 257, 194, 49, 182, 686, 242, 300, 226, 340, 517, 565, 171, 187, 54, 21, 509, 221, 650, 337]",6,"[293, 549, 430, 434, 78, 209]"
"[(229, 0.8431274), (1109, 0.6054562), (203, 0.47802842), (310, 0.32549572), (321, 0.31182364), (449, 0.30999705), (353, 0.20833191), (537, 0.19981295), (236, 0.17256112), (581, 0.15573941), (474, 0.1411147), (197, 0.07588459), (472, 0.06895497), (743, 0.064643815), (428, 0.06042452), (473, 0.05431029), (282, 0.04475389), (277, 0.037180994), (326, 0.036247723), (155, 0.03578657)]","[229, 1109, 203, 310, 321, 449, 353, 537, 236, 581, 474, 197, 472, 743, 428, 473, 282, 277, 326, 155]",46,"[189, 549, 180, 171, 209, 688, 126, 257, 226, 21, 340, 686, 240, 685, 194, 509, 293, 54, 227, 272, 81, 337, 402, 221, 143, 565, 173, 176, 650, 300, 259, 258, 182, 228, 357, 232, 510, 78, 434, 88, 6, 567, 335, 49, 687, 95]",12,"[384, 517, 10, 430, 175, 683, 181, 55, 186, 187, 456, 242]"
"[(229, 0.8902456), (1109, 0.66216683), (203, 0.43266293), (236, 0.40939954), (310, 0.36518648), (353, 0.29028878), (581, 0.26342508), (321, 0.24252753), (537, 0.22202662), (449, 0.17717941), (474, 0.16471034), (472, 0.11171335), (743, 0.087466374), (473, 0.06817726), (707, 0.06038975), (684, 0.057631165), (326, 0.05280633), (428, 0.05205761), (649, 0.048035637), (127, 0.04550697)]","[229, 1109, 203, 236, 310, 353, 581, 321, 537, 449, 474, 472, 743, 473, 707, 684, 326, 428, 649, 127]",50,"[357, 300, 650, 293, 567, 227, 126, 685, 402, 683, 510, 434, 49, 517, 78, 688, 189, 81, 187, 549, 176, 228, 55, 258, 10, 240, 272, 194, 221, 242, 21, 175, 509, 456, 686, 186, 430, 687, 226, 384, 257, 337, 143, 173, 209, 6, 232, 95, 181, 259]",8,"[171, 180, 54, 182, 565, 335, 340, 88]"
"[(229, 0.83757395), (1109, 0.67160976), (203, 0.5730971), (310, 0.2767571), (321, 0.27332523), (537, 0.27311411), (353, 0.27310178), (449, 0.23555058), (472, 0.17378804), (581, 0.17149745), (473, 0.14694601), (707, 0.10427437), (428, 0.08940348), (743, 0.0861011), (474, 0.084400035), (236, 0.073117256), (197, 0.07270848), (277, 0.0642778), (282, 0.057536986), (684, 0.04988907)]","[229, 1109, 203, 310, 321, 537, 353, 449, 472, 581, 473, 707, 428, 743, 474, 236, 197, 277, 282, 684]",54,"[517, 686, 49, 337, 227, 293, 78, 6, 430, 209, 567, 259, 173, 226, 384, 300, 54, 81, 688, 258, 194, 340, 228, 187, 55, 186, 232, 181, 685, 180, 687, 126, 257, 221, 242, 650, 434, 189, 510, 240, 171, 565, 143, 88, 549, 335, 402, 683, 175, 176, 357, 21, 10, 95]",4,"[272, 182, 456, 509]"
"[(229, 0.37422746), (1109, 0.10696462), (321, 0.05106856), (353, 0.05022406), (449, 0.03716014), (236, 0.029847793), (310, 0.027346179), (203, 0.025940232), (537, 0.023917248), (581, 0.015750935), (473, 0.014924614), (428, 0.014597873), (474, 0.014032329), (472, 0.012955433), (155, 0.010234826), (684, 0.009911185), (197, 0.009714011), (707, 0.009655915), (743, 0.0089010205), (53, 0.008413797)]","[229, 1109, 321, 353, 449, 236, 310, 203, 537, 581, 473, 428, 474, 472, 155, 684, 197, 707, 743, 53]",10,"[685, 88, 300, 143, 173, 242, 384, 686, 340, 232]",48,"[257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 272, 402, 21, 293, 549, 171, 430, 175, 176, 49, 434, 683, 180, 181, 54, 55, 182, 565, 186, 187, 567, 189, 194, 456, 78, 335, 81, 209, 337, 221, 95, 226, 227, 228, 357, 240, 509, 126]"
"[(229, 0.8922779), (203, 0.71172345), (1109, 0.698203), (310, 0.50834775), (537, 0.47880167), (321, 0.3607552), (353, 0.34569836), (449, 0.30287758), (236, 0.16474742), (707, 0.15010947), (581, 0.14132717), (82, 0.112072036), (474, 0.09980073), (197, 0.08840706), (473, 0.085560344), (277, 0.0847056), (428, 0.08325304), (326, 0.07000166), (684, 0.06754932), (743, 0.05232043)]","[229, 203, 1109, 310, 537, 321, 353, 449, 236, 707, 581, 82, 474, 197, 473, 277, 428, 326, 684, 743]",52,"[194, 434, 683, 258, 456, 226, 10, 686, 337, 650, 182, 49, 687, 55, 300, 6, 228, 227, 189, 126, 78, 232, 517, 54, 187, 143, 21, 510, 567, 293, 430, 176, 171, 565, 685, 240, 221, 81, 259, 88, 357, 186, 335, 175, 384, 272, 209, 509, 340, 95, 549, 181]",6,"[257, 688, 402, 173, 180, 242]"
