perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(99, 0.5689391), (285, 0.5623269), (95, 0.44771707), (306, 0.29156917), (88, 0.28001523), (229, 0.23610616), (186, 0.23215112), (146, 0.20593655), (10, 0.2004802), (507, 0.18848357), (21, 0.18638016), (184, 0.18384193), (174, 0.16980898), (366, 0.14761335), (239, 0.12919402), (878, 0.11697847), (212, 0.111926995), (518, 0.101857066), (20, 0.09772866), (477, 0.09053238)]","[99, 285, 95, 306, 88, 229, 186, 146, 10, 507, 21, 184, 174, 366, 239, 878, 212, 518, 20, 477]",11,"[302, 356, 270, 353, 263, 300, 299, 359, 293, 357, 327]",12,"[257, 259, 323, 326, 328, 209, 287, 355, 358, 360, 361, 49]"
"[(285, 0.5542356), (99, 0.5333429), (95, 0.41159156), (306, 0.2885536), (88, 0.28267875), (10, 0.2541908), (186, 0.25367796), (229, 0.22653252), (507, 0.22018684), (184, 0.19779368), (174, 0.19722335), (21, 0.19631518), (146, 0.18536241), (366, 0.14374246), (239, 0.13737056), (878, 0.113466755), (212, 0.113060206), (518, 0.10694263), (477, 0.10111163), (20, 0.09183426)]","[285, 99, 95, 306, 88, 10, 186, 229, 507, 184, 174, 21, 146, 366, 239, 878, 212, 518, 477, 20]",9,"[326, 359, 357, 209, 49, 293, 299, 358, 328]",14,"[257, 259, 323, 263, 327, 270, 287, 353, 355, 356, 360, 361, 300, 302]"
"[(285, 0.723078), (99, 0.6378722), (95, 0.59891224), (306, 0.46679413), (186, 0.42789537), (10, 0.42694733), (88, 0.42126307), (229, 0.41655752), (146, 0.40789112), (507, 0.40620756), (174, 0.38653466), (21, 0.35569766), (184, 0.3443157), (366, 0.30381715), (239, 0.28071144), (878, 0.23049745), (518, 0.22333959), (477, 0.21324678), (212, 0.21232158), (149, 0.2076241)]","[285, 99, 95, 306, 186, 10, 88, 229, 146, 507, 174, 21, 184, 366, 239, 878, 518, 477, 212, 149]",19,"[49, 326, 360, 357, 328, 353, 293, 300, 327, 356, 323, 355, 358, 299, 270, 302, 361, 257, 259]",4,"[263, 209, 287, 359]"
"[(285, 0.55198884), (99, 0.46705788), (95, 0.30070612), (306, 0.25461966), (88, 0.23404288), (186, 0.222369), (146, 0.21076582), (507, 0.19247311), (10, 0.19084994), (229, 0.18567044), (21, 0.17930947), (184, 0.17209446), (174, 0.16506237), (366, 0.12755756), (239, 0.10708683), (878, 0.09763093), (518, 0.0936121), (212, 0.08832733), (20, 0.08346579), (477, 0.08265178)]","[285, 99, 95, 306, 88, 186, 146, 507, 10, 229, 21, 184, 174, 366, 239, 878, 518, 212, 20, 477]",9,"[359, 300, 323, 327, 299, 357, 293, 360, 270]",14,"[257, 259, 326, 263, 328, 209, 287, 353, 355, 356, 358, 361, 302, 49]"
"[(285, 0.5115964), (99, 0.46535477), (95, 0.3078852), (88, 0.23184934), (306, 0.21116394), (186, 0.20689428), (10, 0.19560243), (146, 0.182565), (229, 0.17697941), (174, 0.17475782), (507, 0.15935433), (184, 0.14176184), (366, 0.12833467), (21, 0.122203566), (239, 0.10863817), (878, 0.0900563), (518, 0.086549565), (212, 0.08137351), (20, 0.07693747), (477, 0.076088615)]","[285, 99, 95, 88, 306, 186, 10, 146, 229, 174, 507, 184, 366, 21, 239, 878, 518, 212, 20, 477]",7,"[257, 209, 359, 49, 328, 357, 302]",16,"[259, 323, 326, 263, 327, 270, 287, 353, 355, 356, 293, 358, 360, 361, 299, 300]"
"[(285, 0.69363683), (99, 0.64603835), (95, 0.58437014), (306, 0.43102586), (186, 0.40537262), (10, 0.36043987), (88, 0.3600972), (146, 0.3501064), (229, 0.34994382), (174, 0.34907702), (507, 0.34046036), (21, 0.32792813), (184, 0.32513234), (366, 0.28593537), (239, 0.22894537), (878, 0.21709271), (212, 0.20517725), (518, 0.20291692), (420, 0.17533684), (477, 0.16876373)]","[285, 99, 95, 306, 186, 10, 88, 146, 229, 174, 507, 21, 184, 366, 239, 878, 212, 518, 420, 477]",16,"[327, 293, 353, 302, 287, 209, 270, 356, 358, 361, 49, 359, 263, 300, 355, 257]",7,"[259, 323, 326, 328, 357, 360, 299]"
"[(99, 0.39074895), (285, 0.38816518), (95, 0.25602734), (306, 0.15411595), (186, 0.13387014), (10, 0.13313475), (146, 0.13063422), (229, 0.12885435), (507, 0.11458106), (88, 0.1080291), (174, 0.10679481), (184, 0.10539198), (21, 0.104324244), (239, 0.06565204), (212, 0.057002988), (878, 0.05677505), (366, 0.056706678), (518, 0.056026928), (20, 0.049300645), (477, 0.048491765)]","[99, 285, 95, 306, 186, 10, 146, 229, 507, 88, 174, 184, 21, 239, 212, 878, 366, 518, 20, 477]",2,"[263, 302]",21,"[257, 259, 323, 326, 327, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 49]"
"[(99, 0.6861006), (285, 0.66939336), (95, 0.55375844), (306, 0.39830533), (88, 0.38916475), (186, 0.35723066), (229, 0.3565866), (10, 0.32898715), (507, 0.3228439), (21, 0.30833954), (174, 0.30654207), (184, 0.30516332), (146, 0.30323222), (366, 0.2388204), (239, 0.21392898), (878, 0.18002468), (518, 0.17616889), (212, 0.17527984), (477, 0.1633297), (20, 0.14189641)]","[99, 285, 95, 306, 88, 186, 229, 10, 507, 21, 174, 184, 146, 366, 239, 878, 518, 212, 477, 20]",14,"[359, 357, 209, 270, 287, 356, 302, 259, 323, 293, 328, 299, 300, 263]",9,"[257, 326, 327, 353, 355, 358, 360, 361, 49]"
"[(285, 0.47975883), (99, 0.43827093), (95, 0.30772945), (306, 0.18355282), (88, 0.1738414), (186, 0.15617868), (10, 0.14866005), (507, 0.14283884), (146, 0.14104602), (174, 0.13986969), (229, 0.13086651), (21, 0.13035035), (184, 0.11109357), (366, 0.09668512), (239, 0.08578767), (518, 0.068276495), (212, 0.06735205), (878, 0.06684325), (20, 0.06064258), (149, 0.059859496)]","[285, 99, 95, 306, 88, 186, 10, 507, 146, 174, 229, 21, 184, 366, 239, 518, 212, 878, 20, 149]",6,"[49, 328, 293, 359, 263, 356]",17,"[257, 259, 323, 326, 327, 270, 209, 287, 353, 355, 357, 358, 360, 361, 299, 300, 302]"
"[(285, 0.43461683), (99, 0.4203816), (95, 0.31115258), (88, 0.16993411), (306, 0.16250616), (10, 0.14622848), (229, 0.13967516), (186, 0.13856405), (174, 0.12530531), (507, 0.112763636), (146, 0.11207678), (21, 0.11105212), (184, 0.09651357), (366, 0.09034191), (239, 0.07599769), (878, 0.06459545), (212, 0.060163837), (518, 0.05616409), (477, 0.052463677), (20, 0.05025512)]","[285, 99, 95, 88, 306, 10, 229, 186, 174, 507, 146, 21, 184, 366, 239, 878, 212, 518, 477, 20]",5,"[323, 299, 293, 300, 257]",18,"[259, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 357, 358, 359, 360, 361, 302, 49]"
"[(285, 0.5798444), (99, 0.56623334), (95, 0.4433951), (306, 0.30793723), (88, 0.28585613), (10, 0.28089827), (229, 0.2651864), (146, 0.24754088), (174, 0.24141991), (186, 0.23848468), (507, 0.23249775), (21, 0.2267516), (184, 0.20661148), (366, 0.1825868), (239, 0.14407133), (878, 0.1289061), (518, 0.12464425), (212, 0.1227202), (477, 0.114604935), (20, 0.10888459)]","[285, 99, 95, 306, 88, 10, 229, 146, 174, 186, 507, 21, 184, 366, 239, 878, 518, 212, 477, 20]",10,"[356, 359, 300, 209, 323, 358, 328, 326, 270, 263]",13,"[257, 259, 327, 287, 353, 355, 293, 357, 360, 361, 299, 302, 49]"
"[(285, 0.6044626), (99, 0.57577085), (95, 0.41544512), (306, 0.33082837), (88, 0.29270205), (10, 0.27342477), (146, 0.26796174), (229, 0.24815169), (507, 0.24239396), (174, 0.24128155), (21, 0.23552705), (184, 0.23207724), (186, 0.21909739), (366, 0.18898445), (239, 0.1353463), (518, 0.12701833), (477, 0.119764194), (878, 0.11748277), (149, 0.11552655), (212, 0.11514419)]","[285, 99, 95, 306, 88, 10, 146, 229, 507, 174, 21, 184, 186, 366, 239, 518, 477, 878, 149, 212]",11,"[328, 287, 293, 257, 357, 360, 326, 356, 263, 299, 355]",12,"[259, 323, 327, 270, 209, 353, 358, 359, 361, 300, 302, 49]"
"[(99, 0.4293302), (285, 0.35195163), (95, 0.2946675), (306, 0.17760639), (88, 0.15070724), (10, 0.13568278), (146, 0.13474192), (229, 0.1283985), (507, 0.118069306), (186, 0.10376337), (174, 0.10289497), (184, 0.10183557), (21, 0.09714076), (366, 0.07721828), (239, 0.07341302), (212, 0.059848726), (878, 0.059495755), (518, 0.0581407), (477, 0.0533751), (149, 0.04801076)]","[99, 285, 95, 306, 88, 10, 146, 229, 507, 186, 174, 184, 21, 366, 239, 212, 878, 518, 477, 149]",4,"[361, 270, 360, 299]",19,"[257, 259, 323, 326, 263, 327, 328, 209, 287, 353, 355, 356, 293, 357, 358, 359, 300, 302, 49]"
"[(285, 0.5144582), (99, 0.50568855), (95, 0.4030664), (306, 0.27300024), (88, 0.25954866), (10, 0.23365696), (186, 0.23243466), (146, 0.20679452), (229, 0.20291376), (174, 0.1943632), (507, 0.1848151), (21, 0.16896948), (184, 0.16123155), (366, 0.1332539), (239, 0.10620488), (518, 0.10072664), (878, 0.10034135), (212, 0.0999307), (477, 0.08982258), (20, 0.08692822)]","[285, 99, 95, 306, 88, 10, 186, 146, 229, 174, 507, 21, 184, 366, 239, 518, 878, 212, 477, 20]",9,"[359, 361, 358, 327, 355, 302, 257, 287, 259]",14,"[323, 326, 263, 328, 270, 209, 353, 356, 293, 357, 360, 299, 300, 49]"
"[(285, 0.4581119), (99, 0.31763527), (95, 0.3070905), (88, 0.18786685), (306, 0.18537726), (10, 0.16712834), (146, 0.14971472), (186, 0.14533165), (507, 0.14296743), (229, 0.138014), (174, 0.13475476), (21, 0.13324295), (184, 0.117786266), (366, 0.09091214), (239, 0.075614296), (212, 0.07105991), (518, 0.06844793), (477, 0.06312484), (20, 0.060199413), (878, 0.059938863)]","[285, 99, 95, 88, 306, 10, 146, 186, 507, 229, 174, 21, 184, 366, 239, 212, 518, 477, 20, 878]",4,"[356, 328, 357, 209]",19,"[257, 259, 323, 326, 263, 327, 270, 287, 353, 355, 293, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.44112048), (99, 0.33688125), (95, 0.25320688), (88, 0.17060813), (306, 0.16113012), (10, 0.14361125), (229, 0.14319497), (507, 0.13138776), (146, 0.1278447), (186, 0.127788), (174, 0.11277572), (21, 0.11273798), (184, 0.11220928), (366, 0.09197827), (239, 0.07886343), (878, 0.06621617), (212, 0.06550495), (518, 0.060314894), (20, 0.054534968), (420, 0.052538868)]","[285, 99, 95, 88, 306, 10, 229, 507, 146, 186, 174, 21, 184, 366, 239, 878, 212, 518, 20, 420]",4,"[359, 302, 293, 323]",19,"[257, 259, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 357, 358, 360, 361, 299, 300, 49]"
"[(285, 0.6158063), (99, 0.5807111), (95, 0.4804615), (306, 0.3421572), (88, 0.31797907), (186, 0.28772625), (10, 0.2833572), (229, 0.2712869), (146, 0.24771091), (507, 0.23893407), (21, 0.20978808), (174, 0.20726442), (184, 0.19854036), (366, 0.18433443), (239, 0.15082712), (878, 0.13509533), (477, 0.11567003), (212, 0.11444109), (20, 0.11273309), (518, 0.1118446)]","[285, 99, 95, 306, 88, 186, 10, 229, 146, 507, 21, 174, 184, 366, 239, 878, 477, 212, 20, 518]",11,"[356, 299, 353, 302, 355, 326, 270, 359, 257, 327, 357]",12,"[259, 323, 263, 328, 209, 287, 293, 358, 360, 361, 300, 49]"
"[(99, 0.39262077), (285, 0.36274648), (95, 0.25506225), (306, 0.1511055), (10, 0.14139052), (88, 0.13238963), (186, 0.12740579), (146, 0.12485033), (229, 0.11350477), (507, 0.11204902), (184, 0.1104757), (174, 0.11025509), (21, 0.10114405), (366, 0.087723546), (239, 0.06408206), (212, 0.06130288), (878, 0.05865355), (518, 0.058597125), (477, 0.053557545), (20, 0.049744062)]","[99, 285, 95, 306, 10, 88, 186, 146, 229, 507, 184, 174, 21, 366, 239, 212, 878, 518, 477, 20]",5,"[293, 300, 323, 327, 302]",18,"[257, 259, 326, 263, 328, 270, 209, 287, 353, 355, 356, 357, 358, 359, 360, 361, 299, 49]"
"[(285, 0.6470866), (99, 0.5979418), (95, 0.509422), (88, 0.3865035), (306, 0.37169555), (10, 0.3553703), (507, 0.31801528), (146, 0.30361545), (186, 0.3029969), (174, 0.3018869), (229, 0.29498333), (21, 0.28720137), (184, 0.2667358), (366, 0.23196816), (239, 0.21095027), (518, 0.17211829), (878, 0.16197553), (212, 0.15891895), (149, 0.15318565), (477, 0.14950652)]","[285, 99, 95, 88, 306, 10, 507, 146, 186, 174, 229, 21, 184, 366, 239, 518, 878, 212, 149, 477]",11,"[302, 49, 287, 360, 299, 293, 355, 359, 257, 328, 263]",12,"[259, 323, 326, 327, 270, 209, 353, 356, 357, 358, 361, 300]"
"[(285, 0.54470074), (99, 0.44458154), (95, 0.4133782), (306, 0.24392885), (10, 0.22044672), (146, 0.20092316), (88, 0.19990477), (186, 0.19391942), (507, 0.17936805), (174, 0.17499356), (229, 0.16971958), (184, 0.16095932), (21, 0.1525346), (366, 0.1296577), (239, 0.09587958), (878, 0.09361636), (518, 0.09047983), (212, 0.08574555), (20, 0.082287766), (149, 0.0798442)]","[285, 99, 95, 306, 10, 146, 88, 186, 507, 174, 229, 184, 21, 366, 239, 878, 518, 212, 20, 149]",7,"[293, 302, 259, 326, 358, 323, 257]",16,"[263, 327, 328, 270, 209, 287, 353, 355, 356, 357, 359, 360, 361, 299, 300, 49]"
"[(285, 0.5159508), (99, 0.44960693), (95, 0.33440986), (306, 0.23864521), (88, 0.21814574), (10, 0.21638027), (186, 0.2155153), (146, 0.19996639), (229, 0.1926661), (507, 0.18682213), (174, 0.17772937), (184, 0.16478801), (21, 0.14948243), (366, 0.12541816), (239, 0.11572943), (878, 0.09731262), (212, 0.09267663), (518, 0.08253053), (20, 0.08176423), (149, 0.07699343)]","[285, 99, 95, 306, 88, 10, 186, 146, 229, 507, 174, 184, 21, 366, 239, 878, 212, 518, 20, 149]",8,"[209, 287, 263, 360, 358, 359, 357, 356]",15,"[257, 259, 323, 326, 327, 328, 270, 353, 355, 293, 361, 299, 300, 302, 49]"
"[(99, 0.66591823), (285, 0.64134514), (95, 0.55027604), (306, 0.4351067), (88, 0.38870224), (186, 0.37204927), (146, 0.33911836), (10, 0.33563477), (174, 0.31877422), (21, 0.31115142), (507, 0.27766624), (184, 0.27712703), (229, 0.25874627), (366, 0.25489855), (239, 0.2218431), (878, 0.185379), (518, 0.17905813), (212, 0.17046899), (477, 0.16578901), (20, 0.1628482)]","[99, 285, 95, 306, 88, 186, 146, 10, 174, 21, 507, 184, 229, 366, 239, 878, 518, 212, 477, 20]",15,"[302, 263, 358, 257, 259, 209, 49, 357, 327, 359, 355, 353, 287, 328, 323]",8,"[326, 270, 356, 293, 360, 361, 299, 300]"
"[(285, 0.68369085), (99, 0.6809618), (95, 0.5518613), (88, 0.4118564), (186, 0.40360233), (306, 0.39068338), (146, 0.39036644), (229, 0.37231797), (10, 0.37009373), (174, 0.35172367), (507, 0.347662), (21, 0.33712313), (184, 0.32285318), (366, 0.2637582), (239, 0.25605392), (878, 0.22459476), (212, 0.21072891), (518, 0.21051311), (477, 0.18623857), (149, 0.18562816)]","[285, 99, 95, 88, 186, 306, 146, 229, 10, 174, 507, 21, 184, 366, 239, 878, 212, 518, 477, 149]",14,"[299, 328, 358, 323, 356, 302, 257, 209, 360, 361, 353, 259, 287, 359]",9,"[326, 263, 327, 270, 355, 293, 357, 300, 49]"
"[(285, 0.527146), (99, 0.52214444), (95, 0.4142277), (306, 0.2745278), (88, 0.26285535), (229, 0.23762992), (186, 0.23551674), (10, 0.22857825), (174, 0.20875588), (507, 0.20661695), (146, 0.20239283), (21, 0.19567537), (184, 0.17869109), (366, 0.16108316), (239, 0.13798028), (212, 0.11486217), (518, 0.10969746), (878, 0.108041756), (20, 0.09914394), (149, 0.0941052)]","[285, 99, 95, 306, 88, 229, 186, 10, 174, 507, 146, 21, 184, 366, 239, 212, 518, 878, 20, 149]",8,"[326, 259, 355, 302, 327, 270, 358, 361]",15,"[257, 323, 263, 328, 209, 287, 353, 356, 293, 357, 359, 360, 299, 300, 49]"
"[(285, 0.68805313), (99, 0.68117285), (95, 0.5498652), (306, 0.38434508), (186, 0.3674291), (88, 0.3642956), (10, 0.3420229), (507, 0.33724734), (146, 0.32634374), (229, 0.32180458), (174, 0.31936064), (184, 0.30925286), (21, 0.29751748), (366, 0.24111487), (239, 0.21816486), (878, 0.19437297), (212, 0.17863238), (518, 0.17600745), (477, 0.16043726), (20, 0.15745924)]","[285, 99, 95, 306, 186, 88, 10, 507, 146, 229, 174, 184, 21, 366, 239, 878, 212, 518, 477, 20]",15,"[328, 356, 49, 299, 357, 323, 361, 353, 270, 209, 302, 355, 326, 300, 327]",8,"[257, 259, 263, 287, 293, 358, 359, 360]"
"[(285, 0.5183999), (99, 0.48870957), (95, 0.30996236), (306, 0.2563425), (88, 0.21374267), (10, 0.20456006), (146, 0.19153418), (507, 0.1828298), (229, 0.1789851), (186, 0.17749041), (21, 0.17041883), (174, 0.16982637), (184, 0.15127459), (366, 0.12463296), (239, 0.09961816), (878, 0.095462635), (212, 0.0927104), (518, 0.08310975), (477, 0.0812827), (20, 0.07918593)]","[285, 99, 95, 306, 88, 10, 146, 507, 229, 186, 21, 174, 184, 366, 239, 878, 212, 518, 477, 20]",9,"[49, 327, 287, 263, 259, 358, 353, 323, 293]",14,"[257, 326, 328, 270, 209, 355, 356, 357, 359, 360, 361, 299, 300, 302]"
"[(99, 0.69355196), (285, 0.6923863), (95, 0.5490884), (306, 0.43841252), (10, 0.40195385), (88, 0.38753983), (186, 0.38558456), (229, 0.38292348), (146, 0.3790643), (174, 0.34734488), (507, 0.34690985), (21, 0.34309354), (184, 0.33320066), (366, 0.2514302), (239, 0.24712273), (878, 0.21667649), (212, 0.1974167), (518, 0.19465342), (477, 0.18688616), (20, 0.18375537)]","[99, 285, 95, 306, 10, 88, 186, 229, 146, 174, 507, 21, 184, 366, 239, 878, 212, 518, 477, 20]",12,"[259, 270, 358, 287, 359, 360, 328, 300, 263, 209, 302, 356]",11,"[257, 323, 326, 327, 353, 355, 293, 357, 361, 299, 49]"
"[(285, 0.7095334), (99, 0.7081669), (95, 0.604915), (88, 0.45357203), (306, 0.44617257), (186, 0.43473634), (10, 0.41929346), (174, 0.39301997), (507, 0.38708588), (229, 0.38588518), (146, 0.37331864), (184, 0.36871433), (366, 0.31166795), (21, 0.29817387), (239, 0.26575842), (878, 0.24579507), (212, 0.23336641), (518, 0.22866544), (20, 0.2045189), (477, 0.18555684)]","[285, 99, 95, 88, 306, 186, 10, 174, 507, 229, 146, 184, 366, 21, 239, 878, 212, 518, 20, 477]",16,"[257, 357, 353, 300, 355, 263, 259, 302, 270, 358, 326, 359, 299, 356, 328, 327]",7,"[323, 209, 287, 293, 360, 361, 49]"
"[(285, 0.69362605), (99, 0.6464396), (95, 0.5854602), (306, 0.40486383), (186, 0.3851335), (146, 0.35717648), (10, 0.34821546), (88, 0.3457943), (174, 0.32899174), (184, 0.31851503), (507, 0.3103281), (229, 0.30851936), (21, 0.29949197), (366, 0.2497305), (239, 0.2277757), (878, 0.19949503), (212, 0.18652356), (518, 0.18515943), (477, 0.17508015), (20, 0.17146794)]","[285, 99, 95, 306, 186, 146, 10, 88, 174, 184, 507, 229, 21, 366, 239, 878, 212, 518, 477, 20]",15,"[209, 326, 356, 270, 259, 49, 361, 287, 360, 328, 353, 302, 293, 358, 300]",8,"[257, 323, 263, 327, 355, 357, 359, 299]"
"[(285, 0.53303796), (99, 0.52081907), (95, 0.3920901), (186, 0.22461085), (306, 0.21826977), (146, 0.21282396), (10, 0.20573555), (88, 0.19982807), (229, 0.19953315), (507, 0.19411418), (174, 0.19047381), (21, 0.18134429), (184, 0.16575402), (366, 0.12948017), (239, 0.11420312), (878, 0.10253627), (212, 0.09968403), (518, 0.09478756), (477, 0.08765167), (420, 0.080617785)]","[285, 99, 95, 186, 306, 146, 10, 88, 229, 507, 174, 21, 184, 366, 239, 878, 212, 518, 477, 420]",10,"[293, 353, 360, 361, 357, 299, 355, 49, 323, 302]",13,"[257, 259, 326, 263, 327, 328, 270, 209, 287, 356, 358, 359, 300]"
"[(285, 0.68217826), (99, 0.6203259), (95, 0.55050987), (88, 0.40727887), (306, 0.3977653), (186, 0.3893146), (146, 0.36491272), (507, 0.35722032), (10, 0.35527298), (174, 0.35318178), (229, 0.34452814), (184, 0.30252647), (21, 0.29153493), (366, 0.243638), (239, 0.24062748), (212, 0.20560023), (878, 0.20461684), (477, 0.18690678), (518, 0.18277654), (149, 0.17637512)]","[285, 99, 95, 88, 306, 186, 146, 507, 10, 174, 229, 184, 21, 366, 239, 212, 878, 477, 518, 149]",18,"[327, 360, 299, 356, 302, 357, 263, 257, 209, 287, 359, 323, 358, 328, 49, 355, 300, 259]",5,"[326, 270, 353, 293, 361]"
"[(285, 0.34728467), (99, 0.33907172), (95, 0.21889715), (88, 0.10768565), (306, 0.103863925), (10, 0.092719264), (186, 0.09146631), (229, 0.0872934), (146, 0.08534466), (507, 0.083447896), (184, 0.073909275), (21, 0.07147263), (174, 0.06492446), (366, 0.053967584), (239, 0.04615133), (878, 0.04188134), (212, 0.04029078), (518, 0.035614416), (477, 0.033023246), (20, 0.03206989)]","[285, 99, 95, 88, 306, 10, 186, 229, 146, 507, 184, 21, 174, 366, 239, 878, 212, 518, 477, 20]",1,[299],22,"[257, 259, 323, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 300, 302, 49]"
"[(285, 0.35788462), (99, 0.30843765), (95, 0.19265164), (306, 0.111963496), (88, 0.10883946), (10, 0.099896915), (186, 0.09956846), (146, 0.09567731), (229, 0.09424417), (507, 0.08629982), (174, 0.08433456), (21, 0.07404662), (184, 0.062289413), (366, 0.05405673), (239, 0.048302665), (878, 0.04287841), (212, 0.041268054), (518, 0.038631123), (20, 0.035407286), (149, 0.03498117)]","[285, 99, 95, 306, 88, 10, 186, 146, 229, 507, 174, 21, 184, 366, 239, 878, 212, 518, 20, 149]",1,[300],22,"[257, 259, 323, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 302, 49]"
"[(285, 0.7620857), (99, 0.74681497), (95, 0.649852), (306, 0.48135296), (88, 0.47390068), (10, 0.4689473), (229, 0.44848698), (186, 0.44612765), (507, 0.41399738), (21, 0.4051126), (174, 0.40354452), (146, 0.4029074), (184, 0.3786905), (366, 0.31083068), (239, 0.2823268), (518, 0.24562499), (878, 0.2399547), (212, 0.2395618), (477, 0.22732343), (20, 0.22432792)]","[285, 99, 95, 306, 88, 10, 229, 186, 507, 21, 174, 146, 184, 366, 239, 518, 878, 212, 477, 20]",19,"[355, 359, 299, 356, 287, 209, 300, 302, 358, 327, 263, 323, 49, 357, 353, 259, 328, 293, 270]",4,"[257, 326, 360, 361]"
"[(285, 0.763682), (99, 0.6755111), (95, 0.6648931), (306, 0.5126064), (88, 0.47867188), (146, 0.4666603), (507, 0.45763746), (10, 0.45016032), (186, 0.441109), (229, 0.44090194), (174, 0.42795593), (21, 0.4265986), (184, 0.3908338), (239, 0.33563834), (366, 0.33112106), (212, 0.29546016), (518, 0.2839374), (878, 0.27534053), (477, 0.2528154), (20, 0.24731864)]","[285, 99, 95, 306, 88, 146, 507, 10, 186, 229, 174, 21, 184, 239, 366, 212, 518, 878, 477, 20]",22,"[356, 259, 328, 361, 323, 270, 359, 327, 355, 263, 49, 357, 300, 302, 360, 257, 287, 293, 353, 326, 299, 209]",1,[358]
"[(285, 0.51977414), (99, 0.51353717), (95, 0.3492466), (88, 0.22744983), (306, 0.21194875), (10, 0.1989719), (146, 0.19165581), (229, 0.18910849), (186, 0.18116692), (21, 0.16278931), (507, 0.13948861), (174, 0.13721357), (184, 0.12622237), (366, 0.115796655), (239, 0.10637214), (518, 0.08455129), (878, 0.08250419), (212, 0.079348736), (477, 0.07410406), (149, 0.07304202)]","[285, 99, 95, 88, 306, 10, 146, 229, 186, 21, 507, 174, 184, 366, 239, 518, 878, 212, 477, 149]",5,"[209, 327, 302, 361, 259]",18,"[257, 323, 326, 263, 328, 270, 287, 353, 355, 356, 293, 357, 358, 359, 360, 299, 300, 49]"
"[(285, 0.6691416), (99, 0.66274214), (95, 0.578323), (88, 0.42316628), (306, 0.3982348), (186, 0.38263375), (10, 0.36362886), (146, 0.35868004), (21, 0.33183), (507, 0.32997996), (229, 0.32472458), (184, 0.3219498), (174, 0.32074463), (366, 0.2683976), (239, 0.21709728), (878, 0.20415555), (212, 0.18027833), (518, 0.17010391), (149, 0.16958949), (20, 0.16493642)]","[285, 99, 95, 88, 306, 186, 10, 146, 21, 507, 229, 184, 174, 366, 239, 878, 212, 518, 149, 20]",15,"[323, 263, 327, 355, 49, 359, 361, 360, 357, 300, 257, 259, 356, 287, 358]",8,"[326, 328, 270, 209, 353, 293, 299, 302]"
"[(285, 0.7122725), (99, 0.6786326), (95, 0.5740802), (88, 0.4611194), (306, 0.4593202), (10, 0.42869544), (229, 0.39439332), (146, 0.37715414), (21, 0.36115524), (507, 0.3606894), (186, 0.35718757), (184, 0.34603134), (174, 0.33402678), (366, 0.28052354), (239, 0.25631365), (518, 0.21685009), (212, 0.20996109), (878, 0.20795816), (477, 0.20483157), (20, 0.20077178)]","[285, 99, 95, 88, 306, 10, 229, 146, 21, 507, 186, 184, 174, 366, 239, 518, 212, 878, 477, 20]",17,"[323, 358, 361, 327, 293, 326, 355, 357, 299, 259, 257, 287, 49, 300, 263, 270, 328]",6,"[209, 353, 356, 359, 360, 302]"
"[(285, 0.6051445), (99, 0.56971824), (95, 0.50837135), (88, 0.33663437), (10, 0.3284951), (306, 0.3263605), (229, 0.31125817), (507, 0.29207003), (186, 0.28456065), (174, 0.28068078), (146, 0.2716436), (184, 0.26681304), (21, 0.25139818), (366, 0.2206434), (239, 0.18627705), (878, 0.16435088), (518, 0.15456058), (477, 0.14322042), (212, 0.1374862), (20, 0.12504776)]","[285, 99, 95, 88, 10, 306, 229, 507, 186, 174, 146, 184, 21, 366, 239, 878, 518, 477, 212, 20]",12,"[299, 355, 358, 259, 300, 361, 209, 270, 293, 263, 302, 328]",11,"[257, 323, 326, 327, 287, 353, 356, 357, 359, 360, 49]"
"[(285, 0.73306), (99, 0.6489975), (95, 0.60578), (88, 0.48106635), (306, 0.47229564), (10, 0.4521563), (229, 0.4335679), (507, 0.4216331), (174, 0.4168519), (186, 0.41271463), (146, 0.40148374), (184, 0.39113966), (21, 0.34304658), (366, 0.33120012), (239, 0.26645187), (212, 0.24188565), (518, 0.23681864), (878, 0.23031428), (477, 0.22878847), (20, 0.2250935)]","[285, 99, 95, 88, 306, 10, 229, 507, 174, 186, 146, 184, 21, 366, 239, 212, 518, 878, 477, 20]",19,"[263, 353, 355, 361, 302, 257, 270, 209, 358, 287, 323, 293, 359, 356, 357, 327, 49, 259, 360]",4,"[326, 328, 299, 300]"
