user_id,top_20_with_score,top_20,hit_ratio,ndcg
535,"[(236, 0.783406), (526, 0.69033647), (507, 0.612012), (8, 0.60103506), (254, 0.6007467), (288, 0.56350654), (230, 0.5383543), (22, 0.52848685), (417, 0.4908059), (331, 0.4513048), (325, 0.44401094), (683, 0.43749565), (314, 0.37065804), (326, 0.36453584), (557, 0.36379352), (684, 0.35858643), (575, 0.35789767), (830, 0.33833513), (577, 0.33795598), (1133, 0.3378548)]","[236, 526, 507, 8, 254, 288, 230, 22, 417, 331, 325, 683, 314, 326, 557, 684, 575, 830, 577, 1133]",0,0.0
536,"[(244, 0.7327885), (254, 0.72376674), (230, 0.6700399), (251, 0.62248594), (121, 0.61742395), (595, 0.59806275), (357, 0.5945384), (263, 0.5534647), (553, 0.53046715), (1073, 0.5187418), (104, 0.47335553), (395, 0.46034667), (39, 0.4446327), (879, 0.4402202), (1066, 0.43908978), (383, 0.4080962), (711, 0.39553964), (935, 0.38970888), (56, 0.3807052), (521, 0.37079015)]","[244, 254, 230, 251, 121, 595, 357, 263, 553, 1073, 104, 395, 39, 879, 1066, 383, 711, 935, 56, 521]",1,0.5
537,"[(215, 0.6280948), (418, 0.5521109), (271, 0.49851015), (478, 0.48671958), (7, 0.45739132), (269, 0.41099563), (497, 0.34834874), (238, 0.3418244), (651, 0.3367511), (90, 0.3333974), (331, 0.3310159), (518, 0.33097687), (13, 0.32837364), (689, 0.3263749), (500, 0.3260525), (149, 0.29934976), (52, 0.28827968), (130, 0.2695434), (755, 0.2516115), (749, 0.23683633)]","[215, 418, 271, 478, 7, 269, 497, 238, 651, 90, 331, 518, 13, 689, 500, 149, 52, 130, 755, 749]",1,1.0
538,"[(741, 0.69075805), (124, 0.6386901), (186, 0.5955405), (567, 0.5791053), (470, 0.5351603), (303, 0.5021801), (430, 0.5018796), (269, 0.47490016), (204, 0.43405914), (121, 0.4166622), (497, 0.41208977), (500, 0.39006752), (357, 0.38713434), (284, 0.3722459), (839, 0.34763417), (927, 0.32170504), (509, 0.29426667), (440, 0.2927155), (830, 0.28452623), (577, 0.2841815)]","[741, 124, 186, 567, 470, 303, 430, 269, 204, 121, 497, 500, 357, 284, 839, 927, 509, 440, 830, 577]",1,0.2559580248098155
539,"[(301, 0.63404435), (69, 0.58594996), (81, 0.5844465), (587, 0.5090851), (366, 0.4502248), (22, 0.43228108), (192, 0.42701986), (212, 0.36628768), (497, 0.36604047), (528, 0.3513018), (530, 0.32629934), (505, 0.30038133), (53, 0.28787178), (675, 0.28211612), (2, 0.27991056), (662, 0.26651844), (529, 0.24383266), (72, 0.23999389), (161, 0.23811725), (660, 0.23702525)]","[301, 69, 81, 587, 366, 22, 192, 212, 497, 528, 530, 505, 53, 675, 2, 662, 529, 72, 161, 660]",0,0.0
540,"[(293, 0.8182027), (63, 0.7313284), (317, 0.6159736), (267, 0.5973809), (153, 0.5406264), (656, 0.53112185), (168, 0.49976754), (122, 0.49224782), (342, 0.465225), (283, 0.46340585), (147, 0.46126142), (13, 0.43646166), (481, 0.41345084), (590, 0.3985252), (302, 0.3984425), (213, 0.39376375), (323, 0.38711447), (746, 0.35705364), (379, 0.35242674), (51, 0.35164097)]","[293, 63, 317, 267, 153, 656, 168, 122, 342, 283, 147, 13, 481, 590, 302, 213, 323, 746, 379, 51]",0,0.0
541,"[(152, 0.63955617), (182, 0.5946077), (229, 0.58116984), (8, 0.5290336), (513, 0.43821537), (251, 0.3813229), (558, 0.37668726), (147, 0.37502047), (176, 0.36407277), (177, 0.30953744), (814, 0.2924938), (2, 0.28368208), (662, 0.27017722), (211, 0.26808944), (309, 0.2671569), (706, 0.24270241), (515, 0.234414), (608, 0.2068602), (688, 0.19387373), (39, 0.1853764)]","[152, 182, 229, 8, 513, 251, 558, 147, 176, 177, 814, 2, 662, 211, 309, 706, 515, 608, 688, 39]",1,0.5
542,"[(49, 0.89885354), (99, 0.8571563), (150, 0.782193), (299, 0.73428625), (474, 0.6295403), (214, 0.4932036), (122, 0.48906368), (595, 0.4301788), (323, 0.38236424), (411, 0.34942353), (38, 0.33482254), (516, 0.33072016), (64, 0.32474437), (639, 0.27872092), (608, 0.27264223), (277, 0.2653397), (276, 0.25164396), (345, 0.2514178), (897, 0.2509332), (921, 0.24857117)]","[49, 99, 150, 299, 474, 214, 122, 595, 323, 411, 38, 516, 64, 639, 608, 277, 276, 345, 897, 921]",1,0.30102999566398114
543,"[(152, 0.6650271), (70, 0.6472875), (495, 0.6369102), (418, 0.59740174), (431, 0.5389077), (207, 0.5176236), (401, 0.47692645), (47, 0.45566893), (239, 0.43430024), (743, 0.41003534), (549, 0.39260113), (284, 0.3701701), (1, 0.35359854), (477, 0.35120362), (339, 0.34407738), (323, 0.339829), (62, 0.33709338), (18, 0.3347362), (692, 0.311946), (400, 0.30334198)]","[152, 70, 495, 418, 431, 207, 401, 47, 239, 743, 549, 284, 1, 477, 339, 323, 62, 18, 692, 400]",0,0.0
544,"[(596, 0.5878818), (602, 0.5820411), (22, 0.4844069), (472, 0.4597577), (432, 0.45319554), (23, 0.43065703), (283, 0.42416352), (734, 0.39771459), (357, 0.39226577), (428, 0.37857884), (183, 0.364188), (839, 0.3529787), (505, 0.3505269), (282, 0.34621483), (704, 0.34387276), (20, 0.34293434), (346, 0.3293669), (824, 0.32600567), (324, 0.31776184), (501, 0.30120486)]","[596, 602, 22, 472, 432, 23, 283, 734, 357, 428, 183, 839, 505, 282, 704, 20, 346, 824, 324, 501]",0,0.0
545,"[(126, 0.7816165), (404, 0.76561767), (171, 0.7328763), (654, 0.661347), (131, 0.6116754), (507, 0.600999), (650, 0.5459218), (366, 0.53139025), (525, 0.46771955), (238, 0.44707403), (595, 0.4320484), (325, 0.42886123), (18, 0.37904698), (66, 0.3617073), (411, 0.35131142), (635, 0.34514973), (709, 0.34291777), (672, 0.33495885), (863, 0.32882723), (577, 0.323122)]","[126, 404, 171, 654, 131, 507, 650, 366, 525, 238, 595, 325, 18, 66, 411, 635, 709, 672, 863, 577]",0,0.0
546,"[(180, 0.8791134), (172, 0.7681926), (287, 0.75985736), (233, 0.72291833), (11, 0.7062188), (152, 0.6684168), (654, 0.63977313), (88, 0.62225646), (143, 0.5917296), (273, 0.5847142), (567, 0.5832018), (136, 0.51319283), (430, 0.50738305), (3, 0.49634513), (12, 0.4747607), (239, 0.44316873), (52, 0.3563849), (333, 0.32812878), (294, 0.3218091), (218, 0.30627546)]","[180, 172, 287, 233, 11, 152, 654, 88, 143, 273, 567, 136, 430, 3, 12, 239, 52, 333, 294, 218]",0,0.0
547,"[(171, 0.7248476), (152, 0.6803384), (124, 0.65493596), (196, 0.58741426), (267, 0.5868958), (402, 0.57520217), (482, 0.5673782), (410, 0.53996634), (316, 0.5089105), (142, 0.50010145), (472, 0.4807924), (239, 0.4628983), (212, 0.43858573), (176, 0.4322315), (428, 0.39922795), (484, 0.37009233), (18, 0.3633308), (661, 0.35493565), (708, 0.3448684), (324, 0.33837405)]","[171, 152, 124, 196, 267, 402, 482, 410, 316, 142, 472, 239, 212, 176, 428, 484, 18, 661, 708, 324]",0,0.0
548,"[(301, 0.6387078), (143, 0.56175095), (273, 0.55338264), (567, 0.551693), (507, 0.5461259), (587, 0.51774925), (240, 0.49795702), (247, 0.46987116), (230, 0.4524803), (401, 0.44175503), (558, 0.38216424), (762, 0.37591937), (734, 0.35537592), (197, 0.34355617), (232, 0.29445183), (224, 0.28465968), (314, 0.28011337), (381, 0.27468833), (709, 0.26937845), (156, 0.2589039)]","[301, 143, 273, 567, 507, 587, 240, 247, 230, 401, 558, 762, 734, 197, 232, 224, 314, 381, 709, 156]",1,0.244650542118226
549,"[(173, 0.8147762), (167, 0.67278695), (87, 0.6555928), (69, 0.61678535), (271, 0.55683774), (217, 0.5448874), (514, 0.5412833), (470, 0.53767765), (258, 0.49639207), (12, 0.47081867), (321, 0.46601176), (122, 0.45369273), (155, 0.4475619), (659, 0.43552473), (37, 0.42695305), (464, 0.4081386), (259, 0.39665285), (216, 0.39541003), (689, 0.39325795), (232, 0.33233353)]","[173, 167, 87, 69, 271, 217, 514, 470, 258, 12, 321, 122, 155, 659, 37, 464, 259, 216, 689, 232]",1,0.30102999566398114
550,"[(431, 0.5922019), (514, 0.5917577), (258, 0.5533038), (292, 0.5395931), (865, 0.53562677), (245, 0.5273283), (471, 0.51679915), (98, 0.47339407), (505, 0.4178297), (241, 0.41031677), (294, 0.38787782), (516, 0.36379507), (641, 0.34200615), (992, 0.3393948), (678, 0.33831674), (854, 0.321623), (220, 0.31360397), (583, 0.26765528), (922, 0.26475683), (779, 0.26260138)]","[431, 514, 258, 292, 865, 245, 471, 98, 505, 241, 294, 516, 641, 992, 678, 854, 220, 583, 922, 779]",1,0.227670248696953
551,"[(233, 0.7177269), (215, 0.6630457), (152, 0.6626807), (473, 0.56090707), (8, 0.5600213), (402, 0.5545841), (153, 0.5016209), (426, 0.4627551), (214, 0.4499743), (659, 0.42726082), (528, 0.39272377), (357, 0.38200974), (1015, 0.34909886), (477, 0.3478648), (291, 0.31952867), (333, 0.3163572), (695, 0.2907836), (43, 0.28334224), (660, 0.27143356), (476, 0.267026)]","[233, 215, 152, 473, 8, 402, 153, 426, 214, 659, 528, 357, 1015, 477, 291, 333, 695, 43, 660, 476]",0,0.0
552,"[(68, 0.66378146), (124, 0.63954747), (229, 0.6087498), (21, 0.56182957), (470, 0.5368378), (747, 0.5356109), (153, 0.5070647), (192, 0.47621024), (318, 0.45380887), (57, 0.40807715), (595, 0.3934934), (357, 0.38955897), (530, 0.3755267), (20, 0.3401532), (1010, 0.33887792), (661, 0.33107904), (326, 0.31087923), (51, 0.31032106), (684, 0.30538476), (218, 0.30220947)]","[68, 124, 229, 21, 470, 747, 153, 192, 318, 57, 595, 357, 530, 20, 1010, 661, 326, 51, 684, 218]",1,0.43067655807339306
553,"[(332, 0.6303409), (327, 0.6088067), (602, 0.5503068), (196, 0.5406275), (514, 0.506402), (123, 0.44023073), (249, 0.37023094), (128, 0.35648355), (80, 0.32071292), (484, 0.30659416), (1046, 0.29222414), (557, 0.2733698), (553, 0.2694679), (44, 0.2656572), (501, 0.26263675), (440, 0.25932297), (658, 0.24279292), (485, 0.23906924), (304, 0.23279046), (854, 0.22519599)]","[332, 327, 602, 196, 514, 123, 249, 128, 80, 484, 1046, 557, 553, 44, 501, 440, 658, 485, 304, 854]",1,0.6309297535714574
554,"[(209, 0.71580464), (237, 0.62127113), (228, 0.5643315), (281, 0.5599364), (174, 0.53290987), (271, 0.5324912), (303, 0.4779662), (401, 0.4534725), (202, 0.44419807), (426, 0.44273835), (627, 0.440549), (128, 0.36937422), (140, 0.3429629), (839, 0.32279506), (824, 0.29706955), (746, 0.28954858), (326, 0.28523725), (211, 0.28308728), (469, 0.26113036), (615, 0.22324868)]","[209, 237, 228, 281, 174, 271, 303, 401, 202, 426, 627, 128, 140, 839, 824, 746, 326, 211, 469, 615]",1,0.27023815442731974
555,"[(195, 0.7331817), (160, 0.6998283), (124, 0.6469292), (181, 0.62931633), (196, 0.5788483), (174, 0.56424594), (306, 0.5396467), (207, 0.52908117), (650, 0.5231133), (430, 0.51259905), (316, 0.49759147), (61, 0.4883071), (475, 0.46189246), (432, 0.46028817), (30, 0.4480553), (519, 0.42487878), (128, 0.40657514), (216, 0.4045588), (683, 0.39361745), (80, 0.37083402)]","[195, 160, 124, 181, 196, 174, 306, 207, 650, 430, 316, 61, 475, 432, 30, 519, 128, 216, 683, 80]",1,0.244650542118226
556,"[(99, 0.85277075), (257, 0.84005886), (6, 0.7677733), (404, 0.75827914), (233, 0.73369396), (171, 0.724881), (68, 0.67869174), (194, 0.67826974), (229, 0.62472075), (317, 0.6056932), (273, 0.5978748), (384, 0.57419425), (210, 0.50611544), (513, 0.5045694), (320, 0.47782642), (565, 0.44874835), (128, 0.42130038), (216, 0.41926265), (481, 0.39635926), (108, 0.3958436)]","[99, 257, 6, 404, 233, 171, 68, 194, 229, 317, 273, 384, 210, 513, 320, 565, 128, 216, 481, 108]",0,0.0
557,"[(293, 0.8075993), (172, 0.77313733), (201, 0.69578725), (275, 0.6391749), (227, 0.6310836), (229, 0.6184917), (131, 0.5956605), (225, 0.5785457), (21, 0.5719182), (482, 0.5609078), (581, 0.5596548), (430, 0.51601046), (71, 0.41259217), (878, 0.40125942), (115, 0.36897424), (339, 0.36327884), (704, 0.3556158), (454, 0.33927378), (824, 0.3374523), (557, 0.32405204)]","[293, 172, 201, 275, 227, 229, 131, 225, 21, 482, 581, 430, 71, 878, 115, 339, 704, 454, 824, 557]",1,0.25
558,"[(654, 0.6136889), (248, 0.47993967), (208, 0.44923577), (292, 0.44076446), (142, 0.44007978), (269, 0.4388739), (168, 0.42349005), (93, 0.41533142), (844, 0.41300106), (300, 0.40290633), (417, 0.4007123), (30, 0.40036577), (28, 0.3995309), (743, 0.37696263), (325, 0.3517189), (590, 0.31839016), (302, 0.31830883), (675, 0.29176536), (454, 0.2890986), (294, 0.28213286)]","[654, 248, 208, 292, 142, 269, 168, 93, 844, 300, 417, 30, 28, 743, 325, 590, 302, 675, 454, 294]",1,0.3154648767857287
559,"[(185, 0.671012), (68, 0.66515934), (332, 0.65656835), (70, 0.64918536), (327, 0.63567907), (193, 0.63462234), (431, 0.5434955), (288, 0.52385974), (691, 0.5178789), (513, 0.48587406), (401, 0.48425925), (187, 0.4835508), (761, 0.425305), (32, 0.40501767), (549, 0.3996279), (259, 0.39885074), (442, 0.3790213), (232, 0.33455476), (1046, 0.333088), (381, 0.31329483)]","[185, 68, 332, 70, 327, 193, 431, 288, 691, 513, 401, 187, 761, 32, 549, 259, 442, 232, 1046, 381]",1,0.244650542118226
560,"[(226, 0.55041325), (122, 0.54026705), (28, 0.5278767), (147, 0.5128712), (464, 0.50235903), (357, 0.4855244), (1015, 0.45698258), (241, 0.44069415), (291, 0.427512), (333, 0.4242254), (746, 0.41546768), (1013, 0.39899164), (72, 0.37987486), (992, 0.37035558), (726, 0.3621208), (135, 0.34576765), (923, 0.31345293), (921, 0.30471453), (337, 0.28880423), (59, 0.2550974)]","[226, 122, 28, 147, 464, 357, 1015, 241, 291, 333, 746, 1013, 72, 992, 726, 135, 923, 921, 337, 59]",0,0.0
561,"[(209, 0.7331565), (474, 0.60587955), (244, 0.57594293), (731, 0.5573164), (587, 0.55079573), (514, 0.5408721), (207, 0.52049714), (133, 0.5045096), (12, 0.46932584), (122, 0.45220786), (176, 0.40752837), (664, 0.40420815), (82, 0.3949166), (689, 0.39182895), (357, 0.3885697), (108, 0.3701744), (280, 0.36811417), (222, 0.35243693), (52, 0.35095453), (62, 0.34055698)]","[209, 474, 244, 731, 587, 514, 207, 133, 12, 122, 176, 664, 82, 689, 357, 108, 280, 222, 52, 62]",0,0.0
562,"[(221, 0.766691), (299, 0.71473867), (227, 0.6234421), (567, 0.5820575), (225, 0.5705564), (482, 0.5528354), (28, 0.43937457), (41, 0.42235467), (743, 0.4164928), (176, 0.41053152), (32, 0.40435654), (878, 0.38917974), (683, 0.3860794), (222, 0.3555331), (177, 0.35536593), (282, 0.3454512), (20, 0.3421741), (814, 0.3370306), (263, 0.33702594), (1046, 0.3324244)]","[221, 299, 227, 567, 225, 482, 28, 41, 743, 176, 32, 878, 683, 222, 177, 282, 20, 814, 263, 1046]",0,0.0
563,"[(78, 0.70618165), (134, 0.58745176), (143, 0.5864708), (273, 0.57942915), (567, 0.57791144), (110, 0.5690115), (306, 0.52754366), (207, 0.516949), (12, 0.46621478), (525, 0.42430815), (549, 0.39300928), (65, 0.38823453), (683, 0.3800998), (442, 0.37195957), (177, 0.3491765), (263, 0.33099192), (346, 0.322665), (330, 0.29279578), (43, 0.2867169), (548, 0.28036225)]","[78, 134, 143, 273, 567, 110, 306, 207, 12, 525, 549, 65, 683, 442, 177, 263, 346, 330, 43, 548]",0,0.0
564,"[(203, 0.78997606), (150, 0.7793478), (194, 0.68309003), (274, 0.61017597), (482, 0.57285464), (316, 0.51539207), (202, 0.50108355), (12, 0.49882996), (245, 0.49336934), (844, 0.4819788), (738, 0.45958117), (565, 0.45482668), (743, 0.4451589), (176, 0.439096), (464, 0.43824258), (16, 0.38986108), (839, 0.38171938), (1010, 0.37004358), (503, 0.33752066), (968, 0.3319196)]","[203, 150, 194, 274, 482, 316, 202, 12, 245, 844, 738, 565, 743, 176, 464, 16, 839, 1010, 503, 968]",0,0.0
565,"[(78, 0.69969755), (256, 0.69707906), (254, 0.5523698), (168, 0.44669476), (297, 0.40235445), (238, 0.39348614), (284, 0.35941395), (481, 0.3564042), (213, 0.33625093), (427, 0.3146826), (681, 0.31118155), (454, 0.31067422), (294, 0.30341056), (51, 0.2962854), (698, 0.27942854), (242, 0.27757844), (1133, 0.27297506), (304, 0.2533778), (448, 0.24800986), (854, 0.24532647)]","[78, 256, 254, 168, 297, 238, 284, 481, 213, 427, 681, 454, 294, 51, 698, 242, 1133, 304, 448, 854]",0,0.0
566,"[(63, 0.7281536), (185, 0.6902545), (254, 0.5864036), (514, 0.565495), (12, 0.5013616), (93, 0.48672736), (659, 0.46975064), (37, 0.46105555), (251, 0.4595438), (464, 0.44189715), (530, 0.40937316), (140, 0.4051777), (16, 0.39339468), (1015, 0.3917794), (824, 0.35749236), (400, 0.34096098), (156, 0.32628396), (64, 0.32200232), (385, 0.3101089), (735, 0.2672576)]","[63, 185, 254, 514, 12, 93, 659, 37, 251, 464, 530, 140, 16, 1015, 824, 400, 156, 64, 385, 735]",1,0.30102999566398114
567,"[(97, 0.7884644), (209, 0.75819737), (301, 0.69257987), (332, 0.6857097), (27, 0.6039024), (174, 0.590135), (271, 0.5895877), (154, 0.54162717), (292, 0.5222124), (677, 0.5012983), (93, 0.49955842), (122, 0.4992546), (558, 0.47008255), (238, 0.45768365), (259, 0.44539842), (442, 0.42508107), (108, 0.42031273), (140, 0.42019188), (80, 0.41023678), (339, 0.39849332)]","[97, 209, 301, 332, 27, 174, 271, 154, 292, 677, 93, 122, 558, 238, 259, 442, 108, 140, 80, 339]",0,0.0
568,"[(172, 0.7596681), (422, 0.668106), (167, 0.6642522), (267, 0.5620733), (510, 0.52845126), (136, 0.4990473), (133, 0.49374866), (210, 0.47284922), (627, 0.4562416), (321, 0.45333573), (23, 0.4158708), (147, 0.40707487), (302, 0.34391624), (20, 0.3282357), (263, 0.3231942), (64, 0.27877247), (548, 0.27327007), (67, 0.2526274), (657, 0.22827779), (1038, 0.2215253)]","[172, 422, 167, 267, 510, 136, 133, 210, 627, 321, 23, 147, 302, 20, 263, 64, 548, 67, 657, 1038]",1,0.43067655807339306
569,"[(126, 0.7668174), (275, 0.63507336), (146, 0.60528433), (581, 0.5552783), (431, 0.5483385), (163, 0.54341835), (198, 0.51433367), (214, 0.46698207), (450, 0.445998), (464, 0.4165756), (13, 0.40360117), (878, 0.3959489), (222, 0.36264548), (505, 0.3568197), (508, 0.34616733), (232, 0.34079802), (1046, 0.33931786), (427, 0.33805123), (91, 0.3057845), (191, 0.30255166)]","[126, 275, 146, 581, 431, 163, 198, 214, 450, 464, 13, 878, 222, 505, 508, 232, 1046, 427, 91, 191]",1,0.27023815442731974
570,"[(236, 0.75572246), (63, 0.7085757), (741, 0.69110906), (87, 0.6541397), (24, 0.63382804), (117, 0.60462755), (225, 0.5679866), (8, 0.56304336), (431, 0.53916967), (470, 0.53466535), (22, 0.47752276), (297, 0.4131777), (762, 0.41067675), (595, 0.38963184), (925, 0.36349317), (479, 0.35685617), (1133, 0.28276145), (289, 0.2749246), (658, 0.27354532), (485, 0.26951796)]","[236, 63, 741, 87, 24, 117, 225, 8, 431, 470, 22, 297, 762, 595, 925, 479, 1133, 289, 658, 485]",1,0.6309297535714574
571,"[(180, 0.87545973), (203, 0.76783055), (228, 0.5745965), (273, 0.5720246), (244, 0.5648966), (196, 0.5614261), (482, 0.53900856), (240, 0.5200243), (316, 0.4747668), (659, 0.42133188), (147, 0.4054045), (497, 0.40101016), (249, 0.39660433), (98, 0.3905391), (925, 0.35350332), (53, 0.32072392), (224, 0.30824503), (400, 0.29473013), (38, 0.28649038), (830, 0.2744623)]","[180, 203, 228, 273, 244, 196, 482, 240, 316, 659, 147, 497, 249, 98, 925, 53, 224, 400, 38, 830]",0,0.0
572,"[(180, 0.880911), (120, 0.7791118), (97, 0.77147645), (256, 0.71347964), (227, 0.6306553), (131, 0.59521747), (196, 0.58057433), (306, 0.5419277), (272, 0.5123514), (432, 0.46324986), (659, 0.4478637), (595, 0.4059384), (500, 0.40493333), (428, 0.38838843), (481, 0.3847475), (140, 0.38411987), (16, 0.37180856), (1, 0.37126526), (302, 0.36914885), (477, 0.36881897)]","[180, 120, 97, 256, 227, 131, 196, 306, 272, 432, 659, 595, 500, 428, 481, 140, 16, 1, 302, 477]",1,0.227670248696953
573,"[(203, 0.7862291), (120, 0.7839033), (126, 0.774586), (209, 0.7449499), (185, 0.68436384), (237, 0.6554446), (178, 0.60724866), (273, 0.5978122), (94, 0.59247655), (392, 0.57962084), (747, 0.55441076), (303, 0.52451664), (656, 0.51695204), (187, 0.50204283), (12, 0.49265915), (245, 0.4872004), (93, 0.47803545), (738, 0.45299694), (525, 0.45269302), (212, 0.43892562)]","[203, 120, 126, 209, 185, 237, 178, 273, 94, 392, 747, 303, 656, 187, 12, 245, 93, 738, 525, 212]",1,0.227670248696953
574,"[(356, 0.6610168), (194, 0.65534526), (69, 0.6072893), (267, 0.561228), (461, 0.5520653), (731, 0.5447407), (184, 0.5308116), (707, 0.46518254), (292, 0.46342686), (202, 0.45625374), (30, 0.42252025), (483, 0.40728006), (664, 0.3898955), (1027, 0.3799642), (508, 0.32181385), (346, 0.31151634), (314, 0.3016824), (746, 0.30057037), (324, 0.30025858), (381, 0.29601142)]","[356, 194, 69, 267, 461, 731, 184, 707, 292, 202, 30, 483, 664, 1027, 508, 346, 314, 746, 324, 381]",1,1.0
575,"[(404, 0.72304565), (167, 0.645745), (461, 0.52826494), (7, 0.48086172), (247, 0.46607074), (13, 0.35139194), (683, 0.3403303), (428, 0.33208176), (479, 0.31816602), (339, 0.3066135), (427, 0.288492), (72, 0.24468665), (992, 0.23725893), (89, 0.23607683), (726, 0.23089828), (220, 0.21668366), (277, 0.20194668), (646, 0.20025672), (517, 0.19966464), (923, 0.19448909)]","[404, 167, 461, 7, 247, 13, 683, 428, 479, 339, 427, 72, 992, 89, 726, 220, 277, 646, 517, 923]",1,0.3868528072345416
576,"[(356, 0.6730168), (152, 0.66958654), (526, 0.66058534), (237, 0.64431435), (163, 0.5394433), (410, 0.5231339), (497, 0.41669062), (128, 0.3990697), (357, 0.39164212), (530, 0.3777607), (1, 0.36037564), (115, 0.35638016), (577, 0.28839698), (380, 0.2824255), (1100, 0.2749363), (1040, 0.2579569), (615, 0.2469955), (870, 0.24603365), (26, 0.2384821), (646, 0.23427227)]","[356, 152, 526, 237, 163, 410, 497, 128, 357, 530, 1, 115, 577, 380, 1100, 1040, 615, 870, 26, 646]",1,0.2890648263178878
577,"[(172, 0.7668347), (741, 0.692724), (68, 0.6650084), (237, 0.64135444), (69, 0.6170564), (274, 0.5899606), (131, 0.58706063), (94, 0.5774714), (163, 0.53795385), (198, 0.50883573), (208, 0.48962396), (210, 0.48720342), (401, 0.48403364), (22, 0.4837551), (187, 0.48333514), (865, 0.47682968), (32, 0.40480003), (140, 0.3736705), (484, 0.34825528), (508, 0.33965623)]","[172, 741, 68, 237, 69, 274, 131, 94, 163, 198, 208, 210, 401, 22, 187, 865, 32, 140, 484, 508]",0,0.0
